order_id,customer_id,order_date,city,city_tier,category,order_value,is_cod,is_returned,delivery_days,shipping_cost
ORD271624,CUST103102,2025-05-23,Pune,1,Body Care,419.85,True,False,2.9,56.51
ORD271626,CUST112594,2025-04-04,Madurai,3,Face Care,413.18,False,False,7.8,105.34
ORD271627,CUST112594,2025-04-08,Madurai,3,Face Care,623.31,False,False,5.5,80.68
ORD271628,CUST112594,2025-04-25,Madurai,3,Body Care,277.42,True,False,5.8,77.52
ORD271629,CUST112594,2025-07-20,Madurai,3,Hair Care,510.18,True,False,8.0,106.65
ORD271630,CUST112594,2025-05-11,Madurai,3,Body Care,654.83,False,False,5.8,87.64
ORD271632,CUST140627,2025-04-06,Ahmedabad,1,Hair Care,962.34,False,False,1.7,46.05
ORD271633,CUST140627,2025-05-28,Ahmedabad,1,Face Care,916.82,False,False,4.1,66.36
ORD271634,CUST126610,2025-04-06,Kolkata,1,Body Care,692.06,True,True,4.1,68.51
ORD271635,CUST126610,2025-04-14,Kolkata,1,Combo/Kit,1519.82,False,False,2.0,53.98
ORD271637,CUST140173,2025-04-02,Patna,2,Face Care,886.17,True,False,5.4,81.44
ORD271638,CUST140173,2025-07-05,Patna,2,Hair Care,458.08,True,True,4.9,77.28
ORD271639,CUST140173,2025-10-06,Patna,2,Face Care,823.65,False,True,4.7,73.01
ORD271640,CUST140173,2025-10-09,Patna,2,Face Care,691.48,True,False,3.7,64.51
ORD271642,CUST125976,2025-04-03,Dehradun,3,Body Care,686.52,False,False,8.0,103.67
ORD271643,CUST125976,2025-04-17,Dehradun,3,Face Care,482.9,True,False,5.8,88.34
ORD271644,CUST125976,2025-06-19,Dehradun,3,Face Care,478.48,True,True,7.5,113.77
ORD271645,CUST125976,2025-08-04,Dehradun,3,Face Care,665.75,True,False,6.4,88.96
ORD271647,CUST137606,2025-04-05,Kolkata,1,Face Care,866.79,False,False,1.0,41.45
ORD271648,CUST107343,2025-04-06,Varanasi,3,Face Care,317.56,False,False,8.3,110.99
ORD271649,CUST107343,2025-04-18,Varanasi,3,Combo/Kit,1185.95,True,False,6.3,91.39
ORD271651,CUST132256,2025-04-03,Visakhapatnam,2,Body Care,829.29,False,True,4.2,70.97
ORD271652,CUST132256,2025-04-18,Visakhapatnam,2,Body Care,318.56,True,False,3.8,73.77
ORD271654,CUST124812,2025-04-03,Siliguri,3,Hair Care,393.26,False,False,7.7,107.5
ORD271655,CUST124812,2025-04-07,Siliguri,3,Body Care,627.07,True,False,5.7,84.31
ORD271656,CUST124812,2025-07-08,Siliguri,3,Face Care,415.95,False,False,9.9,133.98
ORD271657,CUST124812,2025-11-04,Siliguri,3,Sunscreen,369.64,True,False,6.0,88.95
ORD271658,CUST124812,2025-07-18,Siliguri,3,Face Care,366.72,True,True,,96.98
ORD271659,CUST124812,2025-06-06,Siliguri,3,Sunscreen,693.97,True,True,5.7,86.37
ORD271661,CUST100233,2025-04-06,Guwahati,3,Sunscreen,512.15,False,True,5.1,75.43
ORD271662,CUST100233,2025-10-09,Guwahati,3,Combo/Kit,1064.86,True,True,4.8,75.99
ORD271663,CUST100233,2025-09-04,Guwahati,3,Face Care,1422.79,True,True,5.9,89.49
ORD271665,CUST113941,2025-04-05,Pune,1,Hair Care,841.73,True,False,1.2,45.85
ORD271666,CUST113941,2025-06-14, Pune ,1,Hair Care,1041.23,False,False,2.5,57.23
ORD271667,CUST113941,2025-04-21,Pune,1,Combo/Kit,915.18,False,False,1.0,44.47
ORD271669,CUST112721,2025-04-04,Delhi,1,Sunscreen,576.3,False,False,3.3,67.43
ORD271670,CUST124760,2025-04-05,Mumbai,1,Hair Care,646.29,False,False,2.0,56.62
ORD271671,CUST124760,2025-05-27,Mumbai,1,Body Care,777.17,False,False,1.0,50.45
ORD271673,CUST102642,2025-04-04,Chennai,1,Combo/Kit,1878.74,False,False,4.2,75.72
ORD271674,CUST102642,2025-07-05,Chennai,1,Combo/Kit,1120.05,True,True,1.5,38.76
ORD271676,CUST122632,2025-04-06,Ahmedabad,1,Face Care,1103.92,True,False,1.3,44.51
ORD271677,CUST122632,2025-04-09,Ahmedabad,1,Face Care,680.42,False,True,2.9,54.04
ORD271678,CUST122632,2025-08-29,Ahmedabad,1,Face Care,592.81,False,False,2.3,55.19
ORD271679,CUST122632,2025-06-03,Ahmedabad,1,Face Care,803.82,True,False,2.7,59.25
ORD271680,CUST100596,2025-04-04,Delhi,1,Hair Care,1085.51,True,False,2.7,68.27
ORD271681,CUST100596,2025-04-06,Delhi,1,Face Care,661.98,True,False,3.0,57.28
ORD271682,CUST100596,2025-10-13,Delhi,1,Face Care,1008.43,True,False,2.5,57.75
ORD271683,CUST100596,2025-08-05,Delhi,1,Face Care,554.58,False,False,2.1,55.69
ORD271685,CUST126350,2025-04-06,Bhopal,2,Sunscreen,321.62,False,False,3.6,65.66
ORD271686,CUST126350,2025-07-02,Bhopal,2,Face Care,939.17,True,False,3.2,66.6
ORD271688,CUST136256,2025-04-03,Vijayawada,2,Face Care,1036.88,True,False,3.8,73.18
ORD271689,CUST136256,2025-04-13,Vijayawada,2,Face Care,541.86,False,False,4.8,77.4
ORD271690,CUST136256,2025-11-05,Vijayawada,2,Body Care,486.69,True,False,4.4,71.89
ORD271692,CUST137519,2025-04-06,Pune,1,Combo/Kit,826.32,True,False,1.9,47.74
ORD271693,CUST137174,2025-04-05,Pune,1,Body Care,584.71,True,False,1.2,47.65
ORD271695,CUST113833,2025-04-03,Kochi,2,Face Care,1155.72,True,False,5.5,86.16
ORD271696,CUST113833,2025-04-11,Kochi,2,Face Care,729.91,True,False,3.7,70.2
ORD271697,CUST113833,2025-05-11,Kochi,2,Body Care,312.72,False,False,3.4,70.54
ORD271699,CUST134476,2025-04-07,Patna,2,Combo/Kit,964.0,False,True,5.0,75.77
ORD271700,CUST134476,2025-04-10,Patna,2,Body Care,407.38,False,False,4.1,77.89
ORD271701,CUST134476,2025-05-21,Patna,2,Body Care,491.14,False,False,4.3,75.35
ORD271703,CUST135451,2025-04-06,Vijayawada,2,Body Care,546.79,True,True,3.9,63.31
ORD271704,CUST135451,2025-04-08,Vijayawada,2,Combo/Kit,866.23,True,False,5.6,84.01
ORD271705,CUST104837,2025-04-03,Raipur,3,Combo/Kit,1028.47,True,False,6.0,91.41
ORD271706,CUST126596,2025-04-03,Chennai,1,Face Care,588.99,True,False,1.4,45.42
ORD271707,CUST126596,2025-05-19,Chennai,1,Body Care,699.23,False,False,2.3,53.23
ORD271709,CUST128877,2025-04-03,Kochi,2,Combo/Kit,1404.94,False,False,2.4,56.83
ORD271710,CUST128877,2025-09-21,Kochi,2,Combo/Kit,1084.47,False,False,5.8,79.37
ORD271711,CUST128877,2025-06-11,Kochi,2,Combo/Kit,625.73,False,False,4.3,79.8
ORD271713,CUST132437,2025-04-05,Siliguri,3,Sunscreen,553.51,True,False,7.6,98.77
ORD271714,CUST132437,2025-08-09,Siliguri,3,Combo/Kit,698.89,True,True,4.3,82.14
ORD271715,CUST132437,2025-12-12,Siliguri,3,Face Care,711.73,False,True,4.2,76.73
ORD271717,CUST137978,2025-04-04,Bangalore,1,Hair Care,930.91,False,False,1.0,44.68
ORD271718,CUST137978,2025-07-19,Bangalore,1,Face Care,694.69,False,False,3.8,73.9
ORD271719,CUST128057,2025-04-05,Pune,1,Face Care,755.76,True,True,1.0,28.97
ORD271720,CUST128057,2025-06-11,Pune,1,Body Care,629.86,True,False,3.1,69.71
ORD271721,CUST128057,2025-05-10,Pune,1,Hair Care,654.47,False,False,2.6,64.91
ORD271722,CUST125122,2025-04-03,Vadodara,2,Face Care,413.12,True,False,3.7,63.84
ORD271723,CUST125122,2025-07-10,Vadodara,2,Body Care,374.57,False,False,4.7,79.95
ORD271725,CUST111479,2025-04-05,Bangalore,1,Face Care,501.73,False,False,1.1,45.48
ORD271726,CUST111479,2025-04-21,Bangalore,1,Body Care,369.95,False,False,1.0,48.58
ORD271727,CUST111479,2025-06-22,Bangalore,1,Body Care,534.01,True,False,1.6,46.65
ORD271728,CUST135350,2025-04-06,Pune,1,Face Care,1470.32,False,False,1.5,55.77
ORD271729,CUST135350,2025-05-31,Pune,1,Body Care,611.67,True,False,2.7,69.84
ORD271730,CUST135350,2025-04-14,Pune,1,Body Care,485.94,True,False,2.6,68.32
ORD271731,CUST135350,2025-05-06,Pune,1,Body Care,512.06,True,True,3.0,60.08
ORD271732,CUST135350,2025-06-26,Pune,1,Hair Care,451.0,False,False,3.6,73.22
ORD271734,CUST103549,2025-04-07,Delhi,1,Face Care,1078.94,False,False,2.9,60.51
ORD271735,CUST103549,2025-06-10,Delhi,1,Face Care,731.27,False,False,2.1,49.06
ORD271736,CUST103549,2025-05-19,Delhi,1,Sunscreen,690.11,True,False,1.8,46.9
ORD271738,CUST117147,2025-04-04,Mumbai,1,Face Care,959.15,True,True,1.8,51.95
ORD271739,CUST117147,2025-04-17,Mumbai,1,Face Care,468.72,False,False,2.6,65.45
ORD271740,CUST138399,2025-04-04,Indore,2,Face Care,693.16,True,False,6.2,91.91
ORD271741,CUST138399,2025-09-12,Indore,2,Body Care,542.51,True,False,3.7,69.17
ORD271742,CUST138399,2025-04-27,Indore,2,Face Care,1028.9,True,False,3.6,74.62
ORD271744,CUST129268,2025-04-04,Kota,3,Face Care,496.04,False,False,5.0,71.18
ORD271745,CUST129268,2025-08-17,Kota,3,Face Care,791.38,True,False,6.2,97.45
ORD271746,CUST129268,2025-06-13,Kota,3,Sunscreen,318.55,True,True,8.4,118.58
ORD271747,CUST117104,2025-04-07,Hyderabad,1,Sunscreen,390.7,False,False,3.5,60.12
ORD271748,CUST117104,2025-09-23,Hyderabad,1,Combo/Kit,1152.63,True,False,2.7,61.23
ORD271749,CUST117104,2025-07-08,Hyderabad,1,Face Care,736.69,True,False,3.8,70.46
ORD271750,CUST117104,2025-05-16,Hyderabad,1,Face Care,689.63,False,False,2.5,57.4
ORD271751,CUST117104,2025-04-08,Hyderabad,1,Body Care,530.91,False,False,1.7,48.85
ORD271752,CUST123484,2025-04-05,Hyderabad,1,Sunscreen,658.79,False,False,2.6,49.13
ORD271753,CUST123484,2025-04-07,Hyderabad,1,Face Care,679.66,True,True,3.0,61.24
ORD271755,CUST132286,2025-04-03,Patna,2,Face Care,710.66,True,True,4.6,77.94
ORD271756,CUST132286,2025-04-04,Patna,2,Body Care,372.37,False,False,3.0,69.75
ORD271757,CUST132286,2025-08-04,Patna,2,Sunscreen,339.0,False,False,4.7,74.77
ORD271758,CUST132286,2025-08-21,Patna,2,Hair Care,269.44,True,False,3.4,61.99
ORD271760,CUST135530,2025-04-03,Kolkata,1,Face Care,892.69,False,True,2.7,60.24
ORD271761,CUST135530,2025-04-16,Kolkata,1,Body Care,236.18,False,True,1.6,47.48
ORD271762,CUST135530,2025-04-24,Kolkata,1,Combo/Kit,1228.91,False,False,1.1,43.3
ORD271764,CUST109870,2025-04-05,Kolkata,1,Body Care,680.53,False,False,2.1,50.09
ORD271765,CUST109870,2025-06-15,Kolkata,1,Face Care,403.33,False,False,3.1,61.23
ORD271766,CUST109870,2025-05-07,Kolkata,1,Face Care,577.14,False,False,4.1,75.11
ORD271768,CUST130883,2025-04-04,Bangalore,1,Combo/Kit,1623.26,False,False,3.0,64.11
ORD271769,CUST130883,2025-05-08,Bangalore,1,Face Care,1012.47,True,False,1.5,55.03
ORD271770,CUST100785,2025-04-06,Visakhapatnam,2,Face Care,559.63,True,True,2.9,62.38
ORD271771,CUST100785,2025-07-17,Visakhapatnam,2,Face Care,633.41,False,True,3.3,71.61
ORD271772,CUST127430,2025-04-06,Surat,2,Body Care,525.14,True,False,2.0,48.59
ORD271773,CUST127430,2025-04-25,Surat,2,Body Care,336.84,True,False,4.2,73.24
ORD271774,CUST127430,2025-04-22,Surat,2,Combo/Kit,786.52,False,False,3.5,64.93
ORD271775,CUST127430,2025-12-09,Surat,2,Body Care,454.17,False,False,4.1,65.5
ORD271777,CUST123688,2025-04-04,Varanasi,3,Combo/Kit,491.88,True,False,6.3,86.68
ORD271778,CUST123688,2025-05-06,Varanasi,3,Face Care,443.59,True,False,7.6,98.49
ORD271779,CUST123688,2025-04-20,Varanasi,3,Body Care,537.73,True,True,6.7,99.5
ORD271781,CUST125463,2025-04-06,Ludhiana,2,Combo/Kit,446.64,False,False,3.1,63.46
ORD271782,CUST125463,2025-06-28,Ludhiana,2,Combo/Kit,1539.98,False,False,4.2,76.05
ORD271784,CUST100146,2025-04-04,Hyderabad,1,Combo/Kit,1218.59,False,False,1.0,47.8
ORD271785,CUST100146,2025-04-12,Hyderabad,1,Face Care,521.87,True,False,2.1,48.06
ORD271786,CUST100146,2025-09-06,Hyderabad,1,Body Care,473.29,True,False,2.0,51.67
ORD271788,CUST124955,2025-04-07,Mumbai,1,Sunscreen,309.12,False,False,1.1,39.87
ORD271789,CUST124955,2025-06-21,Mumbai,1,Face Care,1050.51,False,True,2.4,56.91
ORD271790,CUST124955,2025-10-05,Mumbai,1,Combo/Kit,1166.0,False,False,4.3,79.69
ORD271792,CUST129118,2025-04-04,Hyderabad,1,Face Care,728.03,False,False,1.6,50.23
ORD271793,CUST109802,2025-04-05,Chandigarh,2,Hair Care,444.06,True,False,,58.63
ORD271794,CUST109802,2025-04-06,Chandigarh,2,Combo/Kit,668.48,True,False,3.0,60.25
ORD271795,CUST134103,2025-04-05,Bangalore,1,Hair Care,615.65,True,False,3.5,63.71
ORD271796,CUST134103,2025-12-29,Bangalore,1,Body Care,585.37,True,False,1.0,43.48
ORD271797,CUST134103,2025-04-05,Bangalore,1,Sunscreen,413.8,True,False,1.0,47.69
ORD271798,CUST122328,2025-04-03,Bangalore,1,Combo/Kit,994.75,True,False,2.0,58.0
ORD271799,CUST122328,2025-04-17,Bangalore,1,Combo/Kit,2806.69,False,False,3.1,63.45
ORD271801,CUST111601,2025-04-07,Kochi,2,Face Care,552.92,True,True,5.0,70.43
ORD271802,CUST141548,2025-04-05,Vijayawada,2,Combo/Kit,1058.6,True,True,3.3,65.96
ORD271803,CUST141548,2025-04-07,Vijayawada,2,Face Care,747.08,False,False,4.8,85.64
ORD271805,CUST105377,2025-04-05,Pune,1,Face Care,693.44,True,False,2.2,56.68
ORD271806,CUST105377,2025-08-01,Pune,1,Face Care,447.25,False,False,1.8,40.26
ORD271808,CUST112001,2025-04-04,Patna,2,Combo/Kit,1171.68,False,False,2.6,54.57
ORD271809,CUST112001,2025-04-03,Patna,2,Face Care,471.94,False,False,4.1,68.25
ORD271810,CUST112001,2025-11-03,Patna,2,Face Care,694.94,True,False,3.7,70.27
ORD271811,CUST112001,2025-12-03,Patna,2,Hair Care,644.24,False,False,5.2,77.77
ORD271813,CUST114277,2025-04-04,Chandigarh,2,Face Care,863.48,False,False,1.0,47.58
ORD271814,CUST114277,2025-07-02,Chandigarh,2,Sunscreen,343.48,True,True,4.5,72.76
ORD271815,CUST101769,2025-04-07,Kolkata,1,Combo/Kit,1770.51,True,False,3.3,57.14
ORD271816,CUST101769,2025-04-14,Kolkata,1,Face Care,1082.44,False,False,1.0,50.2
ORD271817,CUST101769,2025-07-09,Kolkata,1,Combo/Kit,1312.82,False,False,4.4,77.32
ORD271818,CUST101769,2025-07-03,Kolkata,1,Face Care,699.12,True,False,1.0,51.74
ORD271819,CUST101769,2025-12-20,Kolkata,1,Body Care,412.8,False,False,1.8,45.27
ORD271821,CUST128589,2025-04-03,Lucknow,2,Face Care,630.03,False,True,2.5,61.74
ORD271822,CUST128589,2025-05-19,Lucknow,2,Hair Care,888.66,True,False,1.0,47.83
ORD271823,CUST128589,2025-06-09,Lucknow,2,Face Care,789.11,True,False,4.4,82.29
ORD271824,CUST128589,2025-08-01,Lucknow,2,Face Care,456.33,True,True,2.1,56.32
ORD271826,CUST127751,2025-04-05,Delhi,1,Sunscreen,656.71,True,False,5.1,75.6
ORD271827,CUST127751,2025-08-09,Delhi,1,Body Care,458.81,True,True,1.5,44.54
ORD271828,CUST127751,2025-05-24,Delhi,1,Body Care,573.56,False,False,1.0,47.23
ORD271829,CUST127751,2025-07-23,Delhi,1,Combo/Kit,781.19,False,False,1.6,43.55
ORD271831,CUST118230,2025-04-07,Kota,3,Hair Care,327.25,True,False,5.1,82.27
ORD271832,CUST105521,2025-04-04,Kochi,2,Sunscreen,421.3,True,True,6.0,88.0
ORD271833,CUST105521,2025-05-16,Kochi,2,Face Care,950.84,True,False,5.1,84.88
ORD271834,CUST105521,2025-12-20,Kochi,2,Sunscreen,527.52,True,False,3.6,71.54
ORD271835,CUST105521,2025-06-14,Kochi,2,Face Care,625.91,False,False,4.7,82.2
ORD271836,CUST114005,2025-04-03,Bangalore,1,Hair Care,401.44,True,True,1.7,48.79
ORD271837,CUST114005,2025-04-06,Bangalore,1,Sunscreen,612.7,False,False,3.0,61.74
ORD271838,CUST114005,2025-06-14,Bangalore,1,Combo/Kit,1650.51,False,True,3.6,66.93
ORD271839,CUST114005,2025-09-01,Bangalore,1,Face Care,857.23,True,True,2.8,69.21
ORD271841,CUST140748,2025-04-07,Coimbatore,2,Body Care,229.17,False,False,3.5,68.95
ORD271842,CUST114648,2025-04-07,Delhi,1,Hair Care,656.16,False,False,2.0,46.56
ORD271843,CUST114648,2025-04-25,Delhi,1,Sunscreen,480.26,False,False,2.8,54.91
ORD271845,CUST108068,2025-04-07,Chennai,1,Hair Care,380.47,False,False,4.3,80.71
ORD271846,CUST108068,2025-09-30,Chennai,1,Face Care,643.57,False,False,4.1,83.39
ORD271847,CUST108068,2025-08-05,Chennai,1,Face Care,763.9,False,False,2.0,62.07
ORD271848,CUST112351,2025-04-05,Kolkata,1,Sunscreen,495.74,True,False,3.1,73.0
ORD271849,CUST112351,2025-09-23,Kolkata,1,Face Care,786.81,False,False,3.3,60.9
ORD271850,CUST112351,2025-05-21,Kolkata,1,Hair Care,564.51,False,False,1.0,38.89
ORD271851,CUST118209,2025-04-05,Chennai,1,Face Care,612.65,False,False,1.0,40.34
ORD271852,CUST118209,2025-06-14,Chennai,1,Combo/Kit,2080.69,False,False,3.0,63.81
ORD271853,CUST118209,2025-06-10,Chennai,1,Face Care,558.84,False,False,3.5,63.43
ORD271854,CUST129474,2025-04-04,Chennai,1,Hair Care,505.05,False,False,2.1,51.04
ORD271855,CUST129474,2025-04-06,Chennai,1,Body Care,373.82,True,False,2.4,64.01
ORD271856,CUST129474,2025-08-03,Chennai,1,Face Care,594.1,False,True,2.2,61.08
ORD271857,CUST129474,2025-07-09,Chennai,1,Combo/Kit,1068.03,True,False,3.4,65.46
ORD271859,CUST111731,2025-04-04,Chandigarh,2,Combo/Kit,1680.79,True,False,3.2,68.3
ORD271860,CUST111731,2025-05-06,Chandigarh,2,Face Care,811.89,True,True,4.9,84.94
ORD271861,CUST111731,2025-08-23,Chandigarh,2,Face Care,500.71,False,False,4.7,80.08
ORD271862,CUST111731,2025-07-14,Chandigarh,2,Face Care,591.25,False,False,4.0,76.79
ORD271863,CUST141317,2025-04-08,Surat,2,Combo/Kit,1739.53,False,True,2.6,60.82
ORD271864,CUST141317,2025-04-27,Surat,2,Combo/Kit,904.99,True,True,1.1,50.79
ORD271865,CUST141317,2025-04-05, Surat ,2,Hair Care,512.32,True,False,4.3,70.41
ORD271866,CUST141317,2025-06-30,Surat,2,Body Care,572.11,False,False,5.3,91.6
ORD271867,CUST141317,2025-09-22,Surat,2,Face Care,735.39,True,False,3.5,64.42
ORD271869,CUST105242,2025-04-07,Hyderabad,1,Body Care,665.5,False,False,3.4,66.57
ORD271870,CUST105242,2025-05-13,Hyderabad,1,Hair Care,311.73,True,False,3.6,75.17
ORD271872,CUST136239,2025-04-07,Indore,2,Hair Care,519.68,True,True,4.2,75.68
ORD271873,CUST135262,2025-04-07,Delhi,1,Combo/Kit,1199.89,False,False,1.0,39.59
ORD271874,CUST135262,2025-06-04,Delhi,1,Face Care,872.97,False,False,2.1,57.07
ORD271875,CUST135262,2025-08-27,Delhi,1,Face Care,1033.39,False,False,1.0,44.46
ORD271877,CUST132392,2025-04-04,Mumbai,1,Face Care,322.19,True,False,2.2,54.52
ORD271878,CUST132392,2025-06-03,Mumbai,1,Face Care,1273.76,True,False,1.6,49.65
ORD271879,CUST139428,2025-04-05,Hyderabad,1,Hair Care,558.36,False,False,1.5,45.37
ORD271880,CUST139428,2025-05-10,hyderabad,1,Sunscreen,730.52,True,False,4.8,79.52
ORD271881,CUST105234,2025-04-05,Bangalore,1,Body Care,621.26,False,True,1.0,51.82
ORD271882,CUST105234,2025-12-27,Bangalore,1,Face Care,964.38,False,True,2.6,63.2
ORD271884,CUST104461,2025-04-07,Bangalore,1,Body Care,607.65,True,False,1.0,44.3
ORD271885,CUST104461,2025-10-11,Bangalore,1,Body Care,652.86,True,False,2.3,53.39
ORD271886,CUST104461,2025-08-06, Bangalore ,1,Face Care,785.23,True,False,1.0,42.42
ORD271887,CUST104461,2025-05-02,Bangalore,1,Sunscreen,741.78,False,True,3.6,67.03
ORD271889,CUST131253,2025-04-07,Coimbatore,2,Face Care,667.63,True,False,5.8,82.44
ORD271890,CUST131253,2025-09-24,Coimbatore,2,Body Care,483.04,True,True,5.4,84.85
ORD271891,CUST131253,2025-04-20,Coimbatore,2,Sunscreen,332.54,False,False,2.9,56.6
ORD271892,CUST131253,2025-05-20,Coimbatore,2,Body Care,343.03,False,False,3.0,61.87
ORD271893,CUST130936,2025-04-07,Delhi,1,Face Care,1547.45,False,False,2.1,51.75
ORD271894,CUST130936,2025-04-08,Delhi,1,Combo/Kit,1641.2,True,False,1.9,48.97
ORD271895,CUST130936,2025-06-02,Delhi,1,Sunscreen,448.13,False,False,1.9,50.27
ORD271896,CUST130936,2025-12-26,Delhi,1,Sunscreen,385.28,False,False,3.1,72.19
ORD271897,CUST130936,2025-11-02,Delhi,1,Combo/Kit,1887.31,False,False,2.9,64.86
ORD271899,CUST110219,2025-04-07,Vadodara,2,Body Care,603.64,True,False,2.6,59.71
ORD271900,CUST110219,2025-04-08,Vadodara,2,Combo/Kit,479.1,True,False,2.5,57.96
ORD271901,CUST103442,2025-04-08,Patna,2,Face Care,905.55,True,True,1.0,49.43
ORD271902,CUST103442,2025-11-14,Patna,2,Body Care,498.29,True,False,4.6,78.98
ORD271903,CUST103442,2025-05-16,Patna,2,Hair Care,873.04,True,False,3.9,63.42
ORD271904,CUST101780,2025-04-05,Nagpur,2,Sunscreen,371.27,True,True,4.4,69.22
ORD271905,CUST101780,2025-05-08,Nagpur,2,Body Care,418.49,False,False,5.9,90.8
ORD271906,CUST101780,2025-05-01,Nagpur,2,Face Care,1083.21,True,True,2.7,62.02
ORD271907,CUST101780,2025-05-02,Nagpur,2,Combo/Kit,1415.24,True,False,6.2,92.23
ORD271908,CUST106499,2025-04-06,Chennai,1,Sunscreen,336.28,False,False,2.3,51.96
ORD271909,CUST106499,2025-05-13,Chenna i,1,Face Care,874.28,False,False,2.3,50.1
ORD271910,CUST106499,2025-05-03,Chennai,1,Face Care,426.31,False,True,2.3,61.95
ORD271911,CUST106499,2025-11-06,Chennai,1,Sunscreen,357.95,True,False,2.7,64.42
ORD271913,CUST132413,2025-04-04,Amritsar,3,Face Care,497.79,True,False,4.9,73.58
ORD271914,CUST132413,2025-04-07,Amritsar,3,Face Care,613.47,True,False,7.2,98.27
ORD271916,CUST100849,2025-04-06,Amritsar,3,Body Care,412.5,True,True,5.8,91.91
ORD271917,CUST100849,2025-06-03,Amritsar,3,Face Care,842.84,True,False,,90.81
ORD271918,CUST100849,2025-08-02,Amritsar,3,Hair Care,395.75,False,False,3.9,76.34
ORD271919,CUST100849,2025-08-23,Amritsar,3,Face Care,441.1,True,True,8.0,107.01
ORD271921,CUST130098,2025-04-08,Dehradun,3,Body Care,708.03,False,True,6.3,96.58
ORD271922,CUST130098,2025-07-08,Dehradun,3,Combo/Kit,1153.43,False,False,6.9,92.21
ORD271923,CUST130098,2025-04-17,Dehradun,3,Hair Care,345.33,True,False,6.3,91.0
ORD271925,CUST101325,2025-04-04,Jaipur,2,Face Care,564.06,True,False,3.6,72.68
ORD271926,CUST101325,2025-06-27,Jaipur,2,Hair Care,757.0,False,False,5.2,84.61
ORD271927,CUST101325,2025-05-08,Jaipur,2,Face Care,1015.47,True,False,4.3,75.58
ORD271928,CUST101325,2025-05-18,Jaipur,2,Face Care,1008.57,True,True,4.9,79.9
ORD271929,CUST101325,2025-11-11,Jaipur,2,Body Care,394.0,True,False,3.9,59.76
ORD271931,CUST131221,2025-04-06,Chennai,1,Combo/Kit,1641.51,False,True,1.0,42.26
ORD271932,CUST131221,2025-07-21,Chennai,1,Combo/Kit,3144.12,True,False,3.0,63.01
ORD271933,CUST131221,2025-10-12,Chennai,1,Combo/Kit,731.78,True,True,1.7,55.27
ORD271934,CUST131221,2025-07-02,Chennai,1,Face Care,860.97,False,False,3.2,70.9
ORD271935,CUST134693,2025-04-04,Delhi,1,Face Care,1465.76,True,False,2.7,58.89
ORD271936,CUST134693,2025-04-12,Delhi,1,Hair Care,742.33,False,True,3.4,64.02
ORD271937,CUST113476,2025-04-05,Coimbatore,2,Face Care,1039.69,True,False,4.7,77.04
ORD271938,CUST132842,2025-04-05,mumbai,1,Body Care,592.41,True,False,2.2,52.74
ORD271939,CUST100647,2025-04-06,Coimbatore,2,Sunscreen,449.77,True,True,4.6,78.88
ORD271940,CUST100647,2025-05-23,Coimbatore,2,Hair Care,498.22,True,False,5.2,83.55
ORD271942,CUST136148,2025-04-08,Pune,1,Combo/Kit,1655.25,True,False,3.6,66.07
ORD271943,CUST136148,2025-10-18,Pune,1,Sunscreen,394.61,False,False,5.3,82.13
ORD271944,CUST136148,2025-07-01,Pune,1,Face Care,615.33,True,False,1.3,44.13
ORD271946,CUST102140,2025-04-07,Jaipur,2,Combo/Kit,1180.31,False,False,4.4,74.18
ORD271947,CUST102140,2025-04-19,Jaipur,2,Combo/Kit,721.34,True,False,3.0,56.76
ORD271948,CUST102140,2025-04-24,Jaipur,2,Body Care,199.0,True,False,5.5,87.49
ORD271950,CUST127210,2025-04-05,Madurai,3,Body Care,264.07,False,False,8.6,120.34
ORD271951,CUST127210,2025-06-16,Madurai,3,Body Care,321.06,True,True,6.5,100.06
ORD271952,CUST127210,2025-06-16,Madurai,3,Face Care,438.6,True,True,6.4,101.76
ORD271954,CUST136346,2025-04-07,Jaipur,2,Face Care,559.4,False,True,4.2,71.11
ORD271955,CUST136346,2025-05-23,Jaipur,2,Combo/Kit,1118.78,True,False,3.2,61.51
ORD271957,CUST104648,2025-04-08,Jabalpur,3,Sunscreen,435.22,True,True,5.5,85.68
ORD271958,CUST104648,2025-05-26,Jabalpur,3,Body Care,307.99,True,False,6.4,92.55
ORD271959,CUST115061,2025-04-06,Delhi,1,Combo/Kit,1271.58,False,False,2.3,62.58
ORD271960,CUST115061,2025-05-02,Delhi,1,Sunscreen,724.94,False,False,4.9,67.34
ORD271961,CUST115061,2025-05-20,Delhi,1,Body Care,661.61,False,False,1.9,50.7
ORD271963,CUST129339,2025-04-07,Ahmedabad,1,Body Care,447.79,False,False,1.0,42.02
ORD271964,CUST129339,2025-04-12,Ahmedabad,1,Hair Care,552.97,False,False,4.2,70.48
ORD271965,CUST129339,2025-06-11,Ahmedabad,1,Hair Care,679.74,False,False,3.9,66.71
ORD271967,CUST112694,2025-04-08,Pune,1,Combo/Kit,1315.35,False,False,1.3,52.42
ORD271968,CUST112694,2025-07-06,Pune,1,Hair Care,564.6,False,False,2.3,56.36
ORD271970,CUST127470,2025-04-04,Hyderabad,1,Combo/Kit,1178.93,False,False,3.9,67.67
ORD271971,CUST127470,2025-05-10,Hyderabad,1,Sunscreen,461.61,False,False,2.1,47.46
ORD271972,CUST127470,2025-05-31,Hyderabad,1,Hair Care,913.07,True,False,2.2,53.9
