customer_id,city,city_tier,signup_date,acquisition_channel
CUST135889,Delhi,1,2025-07-02,Google Ads
CUST100612,Chandigarh,2,2025-07-03,Meta Ads
CUST101811,Madurai,3,2025-07-03,Referral
CUST133717,Hyderabad,1,2025-07-03,Google Ads
CUST114506,Surat,2,2025-07-03,Meta Ads
CUST120707,Nagpur,2,2025-07-03,Google Ads
CUST107402,Bangalore,1,2025-07-03,Google Ads
CUST138542,Delhi,1,2025-07-03,Meta Ads
CUST138133,Lucknow,2,2025-07-03,Influencer
CUST113425,Delhi,1,2025-07-03,Meta Ads
CUST126633,Guwahati,3,2025-07-03,Meta Ads
CUST139133,Ahmedabad,1,2025-07-03,Google Ads
CUST106858,Kochi,2,2025-07-03,Referral
CUST126299,Pune,1,2025-07-03,Referral
CUST118455,Chennai,1,2025-07-03,Meta Ads
CUST136284,Hyderabad,1,2025-07-03,Google Ads
CUST126277,Madurai,3,2025-07-03,Referral
CUST108178,Hyderabad,1,2025-07-03,Meta Ads
CUST115892,Surat,2,2025-07-03,Google Ads
CUST118632,Vadodara,2,2025-07-03,Meta Ads
CUST137543,Mumbai,1,2025-07-03,Google Ads
CUST103833,Bangalore,1,2025-07-03,Google Ads
CUST118668,Kolkata,1,2025-07-03,Google Ads
CUST129184,Visakhapatnam,2,2025-07-03,Organic/SEO
CUST113397,Varanasi,3,2025-07-03,Organic/SEO
CUST126731,Coimbatore,2,2025-07-03,Organic/SEO
CUST128620,Ludhiana,2,2025-07-03,Influencer
CUST127043,Kolkata,1,2025-07-03,Meta Ads
CUST113043,Dehradun,3,2025-07-03,Influencer
CUST141338,Hyderabad,1,2025-07-03,Referral
CUST127691,Chennai,1,2025-07-03,Meta Ads
CUST127688,Siliguri,3,2025-07-03,Meta Ads
CUST102266,Patna,2,2025-07-03,Influencer
CUST128074,Chennai,1,2025-07-03,Google Ads
CUST112859,Pune,1,2025-07-03,Influencer
CUST102636,Jodhpur,3,2025-07-03,Referral
CUST107191,Kolkata,1,2025-07-03,Influencer
CUST116638,Ahmedabad,1,2025-07-03,Google Ads
CUST127369,Amritsar,3,2025-07-03,Influencer
CUST127295,Indore,2,2025-07-03,Referral
CUST104025,Chennai,1,2025-07-03,Meta Ads
CUST104744,Bangalore,1,2025-07-03,Meta Ads
CUST136694,Bhopal,2,2025-07-03,Meta Ads
CUST100835,Mumbai,1,2025-07-03,Meta Ads
CUST127431,Mumbai,1,2025-07-03,Influencer
CUST139657,Ahmedabad,1,2025-07-03,Meta Ads
CUST132881,Vadodara,2,2025-07-03,Referral
CUST140910,Chennai,1,2025-07-03,Google Ads
CUST124598,Chennai,1,2025-07-03,Meta Ads
CUST104473,Jabalpur,3,2025-07-03,Meta Ads
CUST124544,Coimbatore,2,2025-07-03,Meta Ads
CUST130922,Hyderabad,1,2025-07-03,Meta Ads
CUST111387,Mumbai,1,2025-07-03,Meta Ads
CUST101350,Gwalior,3,2025-07-03,Influencer
CUST104479,Chennai,1,2025-07-03,Influencer
CUST100239,Bangalore,1,2025-07-03,Meta Ads
CUST124250,Pune,1,2025-07-03,Meta Ads
CUST140561,Jaipur,2,2025-07-03,Google Ads
CUST114702,Ahmedabad,1,2025-07-03,Google Ads
CUST114200,Kolkata,1,2025-07-03,Google Ads
CUST130365,Hyderabad,1,2025-07-03,Meta Ads
CUST133667,Kolkata,1,2025-07-03,Influencer
CUST130408,Ahmedabad,1,2025-07-03,Meta Ads
CUST130100,Jabalpur,3,2025-07-03,Meta Ads
CUST124691,Chennai,1,2025-07-03,Google Ads
CUST130081,Mumbai,1,2025-07-03,Google Ads
CUST108932,Vadodara,2,2025-07-03,Organic/SEO
CUST113770,Kolkata,1,2025-07-03,Meta Ads
CUST129492,Ahmedabad,1,2025-07-03,Google Ads
CUST131223,Bangalore,1,2025-07-03,Meta Ads
CUST111914,Ahmedabad,1,2025-07-03,Organic/SEO
CUST111871,Varanasi,3,2025-07-03,Organic/SEO
CUST125435,Chennai,1,2025-07-03,Influencer
CUST139386,Bhopal,2,2025-07-03,Influencer
CUST113757,Ahmedabad,1,2025-07-03,Meta Ads
CUST115269,Guwahati,3,2025-07-03,Meta Ads
CUST125039,Indore,2,2025-07-03,Meta Ads
CUST129969,Chennai,1,2025-07-03,Meta Ads
CUST106261,Bangalore,1,2025-07-03,Influencer
CUST119845,Ahmedabad,1,2025-07-03,Meta Ads
CUST141869,Mumbai,1,2025-07-03,Meta Ads
CUST114937,Surat,2,2025-07-03,Google Ads
CUST114074,Kochi,2,2025-07-03,Meta Ads
CUST133127,Mumbai,1,2025-07-03,Meta Ads
CUST110989,Chennai,1,2025-07-03,Meta Ads
CUST104550,Chennai,1,2025-07-03,Influencer
CUST123119,Bhopal,2,2025-07-03,Influencer
CUST139848,Surat,2,2025-07-03,Google Ads
CUST140038,Pune,1,2025-07-03,Meta Ads
CUST134466,Bangalore,1,2025-07-03,Meta Ads
CUST121170,Ludhiana,2,2025-07-03,Google Ads
CUST134400,Vadodara,2,2025-07-03,Influencer
CUST123561,Bhopal,2,2025-07-03,Meta Ads
CUST140126,Chandigarh,2,2025-07-03,Google Ads
CUST134082,Amritsar,3,2025-07-03,Meta Ads
CUST134098,Hyderabad,1,2025-07-03,Google Ads
CUST123342,Chennai,1,2025-07-03,Influencer
CUST110615,Chennai,1,2025-07-03,Google Ads
CUST122571,Chennai,1,2025-07-03,Referral
CUST134592,Mumbai,1,2025-07-03,Referral
CUST122324,Surat,2,2025-07-03,Influencer
CUST121909,Delhi,1,2025-07-03,Referral
CUST122602,Mumbai,1,2025-07-04,Meta Ads
CUST137061,Dehradun,3,2025-07-04,Meta Ads
CUST134804,Jaipur,2,2025-07-04,Influencer
CUST120823,Raipur,3,2025-07-04,Influencer
CUST112267,Kolkata,1,2025-07-04,Google Ads
CUST110374,Jaipur,2,2025-07-04,Organic/SEO
CUST108637,Patna,2,2025-07-04,Influencer
CUST118530,Chennai,1,2025-07-04,Meta Ads
CUST116975,Bhopal,2,2025-07-04,Google Ads
CUST113279,Chennai,1,2025-07-04,Meta Ads
CUST108172,Pune,1,2025-07-04,Influencer
CUST109512,Hyderabad,1,2025-07-04,Meta Ads
CUST121676,Chandigarh,2,2025-07-04,Organic/SEO
CUST135979,Ludhiana,2,2025-07-04,Meta Ads
CUST121266,Ahmedabad,1,2025-07-04,Influencer
CUST119806,Delhi,1,2025-07-04,Meta Ads
CUST129324,Ludhiana,2,2025-07-04,Influencer
CUST123486,Chennai,1,2025-07-04,Meta Ads
CUST109603,Nagpur,2,2025-07-04,Meta Ads
CUST133194,Ahmedabad,1,2025-07-04,Meta Ads
CUST140575,Hyderabad,1,2025-07-04,Meta Ads
CUST116020,Chennai,1,2025-07-04,Meta Ads
CUST136042,Mumbai,1,2025-07-04,Meta Ads
CUST129017,Chennai,1,2025-07-04,Influencer
CUST102084,Pune,1,2025-07-04,Google Ads
CUST140380,Vijayawada,2,2025-07-04,Meta Ads
CUST119710,Visakhapatnam,2,2025-07-04,Meta Ads
CUST101784,Ahmedabad,1,2025-07-04,Meta Ads
CUST100375,Visakhapatnam,2,2025-07-04,Meta Ads
CUST104387,Visakhapatnam,2,2025-07-04,Google Ads
CUST101903,Patna,2,2025-07-04,Influencer
CUST111819,Nagpur,2,2025-07-04,Referral
CUST128996,Kolkata,1,2025-07-04,Google Ads
CUST123572,Visakhapatnam,2,2025-07-04,Meta Ads
CUST106209,Surat,2,2025-07-04,Organic/SEO
CUST122720,Delhi,1,2025-07-04,Meta Ads
CUST121411,Lucknow,2,2025-07-04,Referral
CUST131370,Kolkata,1,2025-07-04,Google Ads
CUST137221,Coimbatore,2,2025-07-04,Organic/SEO
CUST113638,Raipur,3,2025-07-04,Organic/SEO
CUST130363,Pune,1,2025-07-04,Google Ads
CUST128381,Kochi,2,2025-07-04,Organic/SEO
CUST121984,Indore,2,2025-07-04,Referral
CUST104933,Ahmedabad,1,2025-07-04,Google Ads
CUST101584,Mumbai,1,2025-07-04,Organic/SEO
CUST116347,Hyderabad,1,2025-07-04,Meta Ads
CUST104560,Kolkata,1,2025-07-04,Google Ads
CUST110737,Chennai,1,2025-07-04,Meta Ads
CUST102357,Amritsar,3,2025-07-04,Meta Ads
CUST141817,Ahmedabad,1,2025-07-04,Meta Ads
CUST134948,Bangalore,1,2025-07-04,Meta Ads
CUST132785,Ranchi,3,2025-07-04,Google Ads
CUST121566,Ahmedabad,1,2025-07-04,Influencer
CUST134557,Delhi,1,2025-07-04,Organic/SEO
CUST101490,Pune,1,2025-07-04,Organic/SEO
CUST108288,Pune,1,2025-07-04,Influencer
CUST121271,Jabalpur,3,2025-07-04,Organic/SEO
CUST105523,Patna,2,2025-07-04,Google Ads
CUST107609,Indore,2,2025-07-04,Organic/SEO
CUST116242,Mumbai,1,2025-07-04,Referral
CUST101590,Pune,1,2025-07-04,Meta Ads
CUST127349,Guwahati,3,2025-07-04,Meta Ads
CUST115281,Ludhiana,2,2025-07-04,Meta Ads
CUST101581,Coimbatore,2,2025-07-04,Google Ads
CUST127319,Raipur,3,2025-07-04,Referral
CUST107777,Raipur,3,2025-07-04,Referral
CUST107495,Vijayawada,2,2025-07-04,Referral
CUST113749,Lucknow,2,2025-07-04,Referral
CUST141310,Pune,1,2025-07-04,Meta Ads
CUST115107,Dehradun,3,2025-07-04,Influencer
CUST131057,Jabalpur,3,2025-07-04,Google Ads
CUST112648,Coimbatore,2,2025-07-04,Influencer
CUST106333,Ranchi,3,2025-07-04,Google Ads
CUST103483,Jabalpur,3,2025-07-04,Referral
CUST120504,Visakhapatnam,2,2025-07-04,Meta Ads
CUST118866,Siliguri,3,2025-07-04,Influencer
CUST139613,Dehradun,3,2025-07-04,Referral
CUST124882,Hyderabad,1,2025-07-04,Organic/SEO
CUST111359,Pune,1,2025-07-04,Meta Ads
CUST135169,Vijayawada,2,2025-07-04,Meta Ads
CUST136621,Lucknow,2,2025-07-04,Meta Ads
CUST139779,Pune,1,2025-07-05,Google Ads
CUST124768,Bangalore,1,2025-07-05,Google Ads
CUST109527,Ludhiana,2,2025-07-05,Organic/SEO
CUST121575,Ludhiana,2,2025-07-05,Meta Ads
CUST104621,Kota,3,2025-07-05,Influencer
CUST140043,Kochi,2,2025-07-05,Meta Ads
CUST108849,Patna,2,2025-07-05,Meta Ads
CUST129089,Dehradun,3,2025-07-05,Influencer
CUST103225,Pune,1,2025-07-05,Google Ads
CUST113574,Hyderabad,1,2025-07-05,Meta Ads
CUST117478,Pune,1,2025-07-05,Meta Ads
CUST137795,Gwalior,3,2025-07-05,Influencer
CUST105094,Kochi,2,2025-07-05,Google Ads
CUST104630,Nagpur,2,2025-07-05,Google Ads
CUST110152,Ahmedabad,1,2025-07-05,Google Ads
CUST115650,Kota,3,2025-07-05,Referral
CUST131212,Varanasi,3,2025-07-05,Meta Ads
CUST103339,Kolkata,1,2025-07-05,Meta Ads
CUST136664,Varanasi,3,2025-07-05,Referral
CUST120624,Delhi,1,2025-07-05,Meta Ads
CUST139306,Ahmedabad,1,2025-07-05,Meta Ads
CUST106252,Gwalior,3,2025-07-05,Meta Ads
CUST106481,Visakhapatnam,2,2025-07-05,Google Ads
CUST130101,Kota,3,2025-07-05,Google Ads
CUST115414,Vijayawada,2,2025-07-05,Organic/SEO
CUST141390,Raipur,3,2025-07-05,Meta Ads
CUST102061,Ahmedabad,1,2025-07-05,Google Ads
CUST139066,Pune,1,2025-07-05,Influencer
CUST122013,Bhopal,2,2025-07-05,Google Ads
CUST114060,Hyderabad,1,2025-07-05,Meta Ads
CUST134215,Vijayawada,2,2025-07-05,Google Ads
CUST122093,Amritsar,3,2025-07-05,Organic/SEO
CUST124046,Chennai,1,2025-07-05,Influencer
CUST101909,Mumbai,1,2025-07-05,Google Ads
CUST129620,Chennai,1,2025-07-05,Google Ads
CUST140914,Patna,2,2025-07-05,Google Ads
CUST106539,Bangalore,1,2025-07-05,Influencer
CUST126981,Ludhiana,2,2025-07-05,Influencer
CUST119720,Bhopal,2,2025-07-05,Meta Ads
CUST114532,Delhi,1,2025-07-05,Meta Ads
CUST128512,Kolkata,1,2025-07-05,Meta Ads
CUST108594,Hyderabad,1,2025-07-05,Meta Ads
CUST140972,Coimbatore,2,2025-07-05,Influencer
CUST139216,Mumbai,1,2025-07-05,Influencer
CUST122699,Chennai,1,2025-07-05,Meta Ads
CUST119572,Pune,1,2025-07-05,Meta Ads
CUST118437,Vadodara,2,2025-07-05,Meta Ads
CUST115968,Coimbatore,2,2025-07-05,Meta Ads
CUST130348,Chennai,1,2025-07-05,Meta Ads
CUST110228,Delhi,1,2025-07-05,Meta Ads
CUST114665,Vadodara,2,2025-07-05,Google Ads
CUST124241,Bhopal,2,2025-07-05,Meta Ads
CUST126164,Ahmedabad,1,2025-07-05,Organic/SEO
CUST128909,Dehradun,3,2025-07-05,Referral
CUST103843,Surat,2,2025-07-05,Google Ads
CUST130806,Pune,1,2025-07-05,Meta Ads
CUST118554,Chennai,1,2025-07-05,Meta Ads
CUST132767,Kolkata,1,2025-07-05,Influencer
CUST112141,Nagpur,2,2025-07-05,Organic/SEO
CUST137247,Chandigarh,2,2025-07-05,Google Ads
CUST125812,Bangalore,1,2025-07-05,Meta Ads
CUST128283,Ahmedabad,1,2025-07-05,Meta Ads
CUST115941,Pune,1,2025-07-05,Meta Ads
CUST137319,Kolkata,1,2025-07-05,Influencer
CUST125968,Hyderabad,1,2025-07-05,Meta Ads
CUST140032,Jabalpur,3,2025-07-05,Google Ads
CUST139994,Hyderabad,1,2025-07-05,Meta Ads
CUST138636,Mumbai,1,2025-07-05,Google Ads
CUST107016,Kota,3,2025-07-05,Google Ads
CUST121865,Pune,1,2025-07-06,Influencer
CUST106900,Delhi,1,2025-07-06,Meta Ads
CUST114044,Ahmedabad,1,2025-07-06,Meta Ads
CUST140078,Vadodara,2,2025-07-06,Organic/SEO
CUST112213,Hyderabad,1,2025-07-06,Meta Ads
CUST113488,Mumbai,1,2025-07-06,Meta Ads
CUST140993,Kochi,2,2025-07-06,Organic/SEO
CUST106998,Chennai,1,2025-07-06,Organic/SEO
CUST104665,Hyderabad,1,2025-07-06,Referral
CUST103356,Visakhapatnam,2,2025-07-06,Meta Ads
CUST135086,Kota,3,2025-07-06,Google Ads
CUST119338,Hyderabad,1,2025-07-06,Meta Ads
CUST116178,Delhi,1,2025-07-06,Meta Ads
CUST110189,Mumbai,1,2025-07-06,Meta Ads
CUST140039,Ahmedabad,1,2025-07-06,Meta Ads
CUST136544,Raipur,3,2025-07-06,Google Ads
CUST133404,Siliguri,3,2025-07-06,Influencer
CUST121593,Kolkata,1,2025-07-06,Organic/SEO
CUST114003,Kochi,2,2025-07-06,Organic/SEO
CUST105217,Surat,2,2025-07-06,Google Ads
CUST109816,Ludhiana,2,2025-07-06,Google Ads
CUST139245,Ahmedabad,1,2025-07-06,Google Ads
CUST119857,Hyderabad,1,2025-07-06,Meta Ads
CUST120241,Chandigarh,2,2025-07-06,Influencer
CUST106501,Vijayawada,2,2025-07-06,Google Ads
CUST140283,Bangalore,1,2025-07-06,Influencer
CUST112166,Raipur,3,2025-07-06,Meta Ads
CUST104419,Patna,2,2025-07-06,Referral
CUST126920,Mumbai,1,2025-07-06,Influencer
CUST113822,Patna,2,2025-07-06,Meta Ads
CUST138213,Kochi,2,2025-07-06,Meta Ads
CUST104732,Kolkata,1,2025-07-06,Meta Ads
CUST131217,Bhopal,2,2025-07-06,Google Ads
CUST102363,Ahmedabad,1,2025-07-06,Meta Ads
CUST112029,Delhi,1,2025-07-06,Meta Ads
CUST106030,Coimbatore,2,2025-07-06,Influencer
CUST109883,Bhopal,2,2025-07-06,Meta Ads
CUST134828,Patna,2,2025-07-06,Referral
CUST138827,Delhi,1,2025-07-06,Organic/SEO
CUST136365,Ahmedabad,1,2025-07-06,Influencer
CUST110393,Ahmedabad,1,2025-07-06,Google Ads
CUST103025,Jabalpur,3,2025-07-06,Referral
CUST139838,Guwahati,3,2025-07-06,Referral
CUST126648,Ahmedabad,1,2025-07-06,Meta Ads
CUST114178,Dehradun,3,2025-07-06,Meta Ads
CUST114127,Delhi,1,2025-07-06,Google Ads
CUST103331,Chennai,1,2025-07-06,Meta Ads
CUST141596,Ahmedabad,1,2025-07-06,Google Ads
CUST112495,Bhopal,2,2025-07-06,Meta Ads
CUST131426,Indore,2,2025-07-06,Google Ads
CUST115929,Siliguri,3,2025-07-06,Organic/SEO
CUST126351,Vadodara,2,2025-07-06,Organic/SEO
CUST137095,Ahmedabad,1,2025-07-06,Influencer
CUST134916,Delhi,1,2025-07-06,Meta Ads
CUST115747,Ludhiana,2,2025-07-06,Organic/SEO
CUST140358,Chennai,1,2025-07-06,Google Ads
CUST124592,Indore,2,2025-07-06,Meta Ads
CUST140640,Mumbai,1,2025-07-06,Google Ads
CUST111377,Delhi,1,2025-07-06,Google Ads
CUST133885,Visakhapatnam,2,2025-07-06,Influencer
CUST124721,Pune,1,2025-07-07,Meta Ads
CUST112896,Delhi,1,2025-07-07,Influencer
CUST106366,Indore,2,2025-07-07,Meta Ads
CUST102965,Hyderabad,1,2025-07-07,Influencer
CUST132588,Chennai,1,2025-07-07,Google Ads
CUST101339,Ahmedabad,1,2025-07-07,Meta Ads
CUST135608,Delhi,1,2025-07-07,Meta Ads
CUST140513,Pune,1,2025-07-07,Organic/SEO
CUST100565,Pune,1,2025-07-07,Meta Ads
CUST127027,Vadodara,2,2025-07-07,Google Ads
CUST137871,Gwalior,3,2025-07-07,Influencer
CUST137056,Bangalore,1,2025-07-07,Meta Ads
CUST140092,Ahmedabad,1,2025-07-07,Meta Ads
CUST119237,Vadodara,2,2025-07-07,Google Ads
CUST140385,Kolkata,1,2025-07-07,Influencer
CUST122057,Delhi,1,2025-07-07,Google Ads
CUST134190,Ludhiana,2,2025-07-07,Referral
CUST134371,Ahmedabad,1,2025-07-07,Organic/SEO
CUST111517,Lucknow,2,2025-07-07,Meta Ads
CUST137400,Pune,1,2025-07-07,Meta Ads
CUST110311,Delhi,1,2025-07-07,Referral
CUST116147,Ahmedabad,1,2025-07-07,Organic/SEO
CUST131571,Ahmedabad,1,2025-07-07,Influencer
CUST135380,Hyderabad,1,2025-07-07,Meta Ads
CUST135088,Mumbai,1,2025-07-07,Meta Ads
CUST139414,Ludhiana,2,2025-07-07,Referral
CUST104484,Hyderabad,1,2025-07-07,Meta Ads
CUST125686,Coimbatore,2,2025-07-07,Meta Ads
CUST139434,Surat,2,2025-07-07,Google Ads
CUST119909,Coimbatore,2,2025-07-07,Influencer
CUST112720,Mumbai,1,2025-07-07,Google Ads
CUST121345,Chandigarh,2,2025-07-07,Influencer
CUST118924,Kolkata,1,2025-07-07,Google Ads
CUST127379,Bangalore,1,2025-07-07,Organic/SEO
CUST112856,Kolkata,1,2025-07-07,Google Ads
CUST139853,Vadodara,2,2025-07-07,Organic/SEO
CUST132569,Vijayawada,2,2025-07-07,Google Ads
CUST136443,Chennai,1,2025-07-07,Google Ads
CUST105089,Kolkata,1,2025-07-07,Meta Ads
CUST101673,Delhi,1,2025-07-07,Google Ads
CUST118408,Ludhiana,2,2025-07-07,Meta Ads
CUST100187,Jaipur,2,2025-07-07,Influencer
CUST100981,Kochi,2,2025-07-07,Google Ads
CUST134226,Ludhiana,2,2025-07-07,Google Ads
CUST118065,Chennai,1,2025-07-07,Meta Ads
CUST131986,Ludhiana,2,2025-07-07,Meta Ads
CUST131496,Delhi,1,2025-07-07,Meta Ads
CUST107912,Jaipur,2,2025-07-07,Organic/SEO
CUST111363,Kolkata,1,2025-07-07,Meta Ads
CUST126238,Patna,2,2025-07-07,Google Ads
CUST109923,Jabalpur,3,2025-07-07,Meta Ads
CUST124280,Dehradun,3,2025-07-07,Meta Ads
CUST107862,Hyderabad,1,2025-07-07,Meta Ads
CUST117093,Kochi,2,2025-07-07,Google Ads
CUST100855,Patna,2,2025-07-07,Organic/SEO
CUST140631,Chennai,1,2025-07-07,Meta Ads
CUST113033,Hyderabad,1,2025-07-07,Google Ads
CUST136223,Pune,1,2025-07-07,Meta Ads
CUST132444,Bhopal,2,2025-07-07,Meta Ads
CUST136252,Kota,3,2025-07-07,Meta Ads
CUST105865,Delhi,1,2025-07-07,Referral
CUST118508,Coimbatore,2,2025-07-07,Meta Ads
CUST102660,Surat,2,2025-07-07,Meta Ads
CUST134977,Indore,2,2025-07-07,Meta Ads
CUST125102,Lucknow,2,2025-07-07,Meta Ads
CUST125764,Jaipur,2,2025-07-07,Influencer
CUST120842,Ahmedabad,1,2025-07-07,Referral
CUST105025,Siliguri,3,2025-07-07,Influencer
CUST136288,Chennai,1,2025-07-07,Meta Ads
CUST118133,Vadodara,2,2025-07-07,Meta Ads
CUST114138,Kolkata,1,2025-07-07,Meta Ads
CUST138176,Vijayawada,2,2025-07-07,Influencer
CUST139178,Kolkata,1,2025-07-07,Meta Ads
CUST105133,Ahmedabad,1,2025-07-07,Meta Ads
CUST116855,Pune,1,2025-07-07,Meta Ads
CUST123021,Ahmedabad,1,2025-07-07,Organic/SEO
CUST115076,Coimbatore,2,2025-07-07,Meta Ads
CUST106488,Mumbai,1,2025-07-08,Meta Ads
CUST137102,Nagpur,2,2025-07-08,Google Ads
CUST105447,Bhopal,2,2025-07-08,Meta Ads
CUST129407,Chandigarh,2,2025-07-08,Google Ads
CUST124216,Coimbatore,2,2025-07-08,Influencer
CUST119070,Mumbai,1,2025-07-08,Google Ads
CUST122039,Delhi,1,2025-07-08,Influencer
CUST138837,Pune,1,2025-07-08,Meta Ads
CUST122558,Bhopal,2,2025-07-08,Meta Ads
CUST100090,Mumbai,1,2025-07-08,Google Ads
CUST103719,Hyderabad,1,2025-07-08,Meta Ads
CUST105771,Surat,2,2025-07-08,Meta Ads
CUST106631,Ahmedabad,1,2025-07-08,Meta Ads
CUST116650,Pune,1,2025-07-08,Meta Ads
CUST101430,Delhi,1,2025-07-08,Google Ads
CUST119081,Vadodara,2,2025-07-08,Meta Ads
CUST115830,Lucknow,2,2025-07-08,Organic/SEO
CUST113170,Siliguri,3,2025-07-08,Influencer
CUST111907,Mumbai,1,2025-07-08,Organic/SEO
CUST131420,Vijayawada,2,2025-07-08,Referral
CUST116460,Pune,1,2025-07-08,Referral
CUST115640,Delhi,1,2025-07-08,Google Ads
CUST104809,Kochi,2,2025-07-08,Google Ads
CUST101217,Chennai,1,2025-07-08,Meta Ads
CUST115530,Vadodara,2,2025-07-08,Meta Ads
CUST120351,Hyderabad,1,2025-07-08,Influencer
CUST113811,Mumbai,1,2025-07-08,Meta Ads
CUST115589,Hyderabad,1,2025-07-08,Meta Ads
CUST122752,Ludhiana,2,2025-07-08,Google Ads
CUST140233,Ludhiana,2,2025-07-08,Meta Ads
CUST119152,Chennai,1,2025-07-08,Google Ads
CUST133477,Siliguri,3,2025-07-08,Google Ads
CUST135428,Hyderabad,1,2025-07-08,Google Ads
CUST101985,Mumbai,1,2025-07-08,Meta Ads
CUST110039,Vadodara,2,2025-07-08,Referral
CUST125645,Mumbai,1,2025-07-08,Meta Ads
CUST141221,Bangalore,1,2025-07-08,Meta Ads
CUST114813,Kolkata,1,2025-07-08,Google Ads
CUST123171,Indore,2,2025-07-08,Google Ads
CUST118900,Chennai,1,2025-07-08,Meta Ads
CUST114661,Delhi,1,2025-07-08,Meta Ads
CUST136286,Delhi,1,2025-07-08,Meta Ads
CUST108769,Hyderabad,1,2025-07-08,Meta Ads
CUST136059,Chennai,1,2025-07-08,Meta Ads
CUST104492,Hyderabad,1,2025-07-08,Google Ads
CUST119468,Delhi,1,2025-07-08,Meta Ads
CUST125044,Ahmedabad,1,2025-07-08,Google Ads
CUST136583,Delhi,1,2025-07-08,Meta Ads
CUST102497,Surat,2,2025-07-08,Meta Ads
CUST111858,Bangalore,1,2025-07-08,Influencer
CUST106182,Ahmedabad,1,2025-07-08,Meta Ads
CUST130199,Gwalior,3,2025-07-08,Meta Ads
CUST123858,Madurai,3,2025-07-08,Organic/SEO
CUST117996,Bangalore,1,2025-07-08,Meta Ads
CUST117959,Bangalore,1,2025-07-08,Referral
CUST141872,Bangalore,1,2025-07-08,Meta Ads
CUST115081,Chandigarh,2,2025-07-08,Meta Ads
CUST114961,Coimbatore,2,2025-07-08,Google Ads
CUST132407,Surat,2,2025-07-08,Meta Ads
CUST134457,Vijayawada,2,2025-07-08,Influencer
CUST108843,Surat,2,2025-07-08,Referral
CUST141129,Vijayawada,2,2025-07-08,Meta Ads
CUST105136,Ludhiana,2,2025-07-08,Google Ads
CUST112224,Mumbai,1,2025-07-08,Referral
CUST131068,Pune,1,2025-07-08,Meta Ads
CUST101265,Mumbai,1,2025-07-08,Influencer
CUST123665,Mumbai,1,2025-07-08,Google Ads
CUST105574,Chandigarh,2,2025-07-08,Google Ads
CUST119502,Pune,1,2025-07-08,Google Ads
CUST118802,Chennai,1,2025-07-08,Meta Ads
CUST123681,Chennai,1,2025-07-08,Influencer
CUST114434,Gwalior,3,2025-07-08,Organic/SEO
CUST116963,Jabalpur,3,2025-07-09,Meta Ads
CUST117970,Delhi,1,2025-07-09,Influencer
CUST128787,Bangalore,1,2025-07-09,Meta Ads
CUST114095,Hyderabad,1,2025-07-09,Meta Ads
CUST122368,Pune,1,2025-07-09,Meta Ads
CUST127985,Ahmedabad,1,2025-07-09,Google Ads
CUST114845,Bhopal,2,2025-07-09,Google Ads
CUST105243,Ludhiana,2,2025-07-09,Organic/SEO
CUST123077,Chennai,1,2025-07-09,Meta Ads
CUST111920,Pune,1,2025-07-09,Google Ads
CUST109538,Kolkata,1,2025-07-09,Meta Ads
CUST134117,Chennai,1,2025-07-09,Google Ads
CUST138744,Hyderabad,1,2025-07-09,Google Ads
CUST128788,Pune,1,2025-07-09,Meta Ads
CUST127819,Patna,2,2025-07-09,Organic/SEO
CUST111747,Siliguri,3,2025-07-09,Organic/SEO
CUST141723,Ahmedabad,1,2025-07-09,Meta Ads
CUST106275,Patna,2,2025-07-09,Organic/SEO
CUST102737,Hyderabad,1,2025-07-09,Meta Ads
CUST128761,Mumbai,1,2025-07-09,Google Ads
CUST116228,Pune,1,2025-07-09,Google Ads
CUST105493,Chennai,1,2025-07-09,Google Ads
CUST121683,Kota,3,2025-07-09,Influencer
CUST100653,Coimbatore,2,2025-07-09,Meta Ads
CUST105461,Kolkata,1,2025-07-09,Google Ads
CUST100734,Bhopal,2,2025-07-09,Google Ads
CUST106260,Kochi,2,2025-07-09,Influencer
CUST123244,Surat,2,2025-07-09,Influencer
CUST121753,Raipur,3,2025-07-09,Organic/SEO
CUST130465,Chandigarh,2,2025-07-09,Meta Ads
CUST106085,Hyderabad,1,2025-07-09,Meta Ads
CUST114230,Raipur,3,2025-07-09,Influencer
CUST102562,Kolkata,1,2025-07-09,Organic/SEO
CUST128886,Surat,2,2025-07-09,Meta Ads
CUST125136,Chandigarh,2,2025-07-09,Influencer
CUST101519,Kolkata,1,2025-07-09,Google Ads
CUST116569,Kolkata,1,2025-07-09,Organic/SEO
CUST131448,Chennai,1,2025-07-09,Google Ads
CUST112078,Ahmedabad,1,2025-07-09,Google Ads
CUST132959,Chennai,1,2025-07-09,Meta Ads
CUST104736,Vadodara,2,2025-07-09,Organic/SEO
CUST124429,Mumbai,1,2025-07-09,Influencer
CUST126067,Delhi,1,2025-07-09,Meta Ads
CUST100359,Jaipur,2,2025-07-09,Meta Ads
CUST119665,Coimbatore,2,2025-07-09,Meta Ads
CUST131504,Bangalore,1,2025-07-09,Referral
CUST118293,Ahmedabad,1,2025-07-09,Google Ads
CUST131785,Bangalore,1,2025-07-09,Google Ads
CUST110486,Varanasi,3,2025-07-09,Meta Ads
CUST101893,Indore,2,2025-07-09,Influencer
CUST126535,Ahmedabad,1,2025-07-09,Google Ads
CUST103481,Bangalore,1,2025-07-09,Meta Ads
